job_id,skill,cluster
3757735542,Quality standards,24
3757735542,Safety standards,8
3757735542,Data recording,51
3757735542,Teamwork,181
3757735542,Manufacturers recommendations,-1
3757735522,Quality assurance,245
3757735522,ISO policies,-1
3757735522,Internal audits,3096
3757735522,Manufacturing processes,1152
3757735522,Microsoft Office,31
3757735522,Supply chain quality policy,-1
3757735522,Good manufacturing practices,-1
3757735522,Quality database system,-1
3757735512,Culinary Skills,2700
3757735512,Teaching Skills,3213
3757735512,Sanitation,410
3757735512,Cooking,1201
3757735512,Sales,32
3757735512,Communication Skills,198
3757735512,Food Handlers Certification,449
3757735512,MS Office,31
3757735498,Autism,1787
3757735498,Behavior Technician,3214
3757735498,Board Certified Behavior Analyst BCBA,2644
3757735498,Behavior intervention plans,3215
3757735498,Evidence based techniques,3216
3757735498,Communication skills,77
3757735498,Social skills,364
3757735498,Daily living skills,3217
3757735488,Therapy,1241
3757735488,Treatment,1015
3757735488,Intervention,191
3757735488,Management,695
3757735488,Clinical documentation,312
3757735488,Community resources,3218
3757735488,Mental illness,333
3757735488,Substance use disorders,3219
3757735420,Procurement,14
3757735420,Sourcing strategies,3220
3757735420,Inventory management,19
3757735420,Purchase orders,2540
3757735420,Market research,52
3757735420,Supply chain,94
3757735420,Excel proficiency,3221
3757735420,Analytical skills,222
3757735404,Chemical Analysis,3222
3757735404,Mechanical testing,-1
3757735404,Electrical testing,1338
3757735404,Laboratory techniques,-1
3757735404,Quality records,7
3757735404,Test equipment operation,3223
3757735404,Root cause analysis,491
3757735404,Lean initiatives,3224
3757735334,COINS database technology,-1
3757735334,Microsoft Office,31
3757735334,Data entry,237
3757735334,Dispatching,3225
3757735334,Scheduling,1326
3757735334,Customer service,74
3757735334,Service management system,-1
3757735334,Communication skills,77
3757735305,Manufacturing,48
3757735305,Installation,1337
3757735305,Testing,700
3757735305,Process operations,-1
3757735305,Supervision,174
3757735305,Training procedures,-1
3757735305,Technical aspects,-1
3757735305,Financial impact,51
3757735288,ACLS,684
3757735288,BCLS,685
3757735288,NIH,746
3757735288,Telemetry,702
3757735288,Healthcare career,703
3757735288,Travel,75
3757735288,Per diem,-1
3757735288,Permanent,-1
3757735272,Healthcare,276
3757735272,Patient care,3
3757735272,Medical history,333
3757735272,Blood draws,3226
3757735272,Injections,1774
3757735272,Medical records,333
3757735272,Lab testing,66
3757735272,Electronic Health Records,1121
3757735267,Physical Therapy,164
3757735267,Patient care,3
3757735267,Evaluation,175
3757735267,Treatment planning,1545
3757735267,Supervision,174
3757735267,Documentation,45
3757735267,Quality assurance,245
3757735267,Home programming,-1
3757735233,MS Office Products,-1
3757735233,Caterease,0
3757735233,AllSeated,0
3757735233,Food beverage industry,18
3757735233,Client relationship management,2426
3757735233,Networking skills,3227
3757735233,Banquet Event Orders BEOs,-1
3757735233,Food handler training program,-1
3757735230,Credit Analysis,3228
3757735230,Financial Risk Management,1224
3757735230,Loan Structuring,-1
3757735230,Portfolio Management,2144
3757735230,Customer Service,74
3757735230,Relationship Management,906
3757735230,Commercial Credit Products,-1
3757735230,Compliance,129
3757735209,ACLS,684
3757735209,BCLS,685
3757735209,Care of Ventilated Patient,3
3757735209,IV insulin protocols,1001
3757735209,Procedural Sedation Administration,689
3757735209,Assist with Chest Tube Insertion Removal,-1
3757735209,Titrate Vasoactive drips,3229
3757735209,BiPAP,-1
3757735207,Microsoft products,31
3757735207,Advanced MD,-1
3757735207,Bluestep,0
3757735207,Secretarial skills,1522
3757735207,Database management,1916
3757735207,Confidentiality,1703
3757735207,Interpersonal skills,77
3757735207,Computer functions,3230
3757735180,Risk Management,202
3757735180,Security Awareness,2730
3757735180,Insider Threat Program,-1
3757735180,Training and Development,1042
3757735180,Cloud Security,26
3757735180,Phishing Simulation,-1
3757735180,Project Management,62
3757735180,CISSP,3231
3757735178,Finished carpentry,3232
3757735178,Rough carpentry,3233
3757735178,Framing,3234
3757735178,Drywall,865
3757735178,Painting,864
3757735178,HVAC repair maintenance,3235
3757735178,Plumbing,48
3757735178,Electrical,48
3757735168,Full cycle corporate recruiting experience,3236
3757735168,Recruiting for Supply Chain,-1
3757735168,Microsoft Suite,31
3757735168,LinkedIn,2955
3757735168,Social media platforms,364
3757735168,ATS,2493
3757735168,Data driven decision making,51
3757735168,Technology,570
3757735164,ACLS,684
3757735164,BCLS,685
3757735164,NIH,746
3757735164,TNCC,687
3757735164,PALS,233
3757735164,Triage,3121
3757735164,Interpretation of dysrhythmias,697
3757735164,Management of dysrhythmias,719
3757735160,Video Production,2279
3757735160,Script Writing,3237
3757735160,Video Editing,379
3757735160,Graphic Design,133
3757735160,Live Streaming,921
3757735160,Event Coordination,1094
3757735160,Photography,1732
3757735160,Communication Skills,198
3757735152,Machine design,3238
3757735152,Solid modeling,3239
3757735152,Strength of materials,-1
3757735152,Stress analysis,2544
3757735152,Welding techniques,3240
3757735152,Mechanical design,48
3757735152,Electrical interface,-1
3757735152,Solid edge,-1
3757735148,Orders,32
3757735148,Order management,3241
3757735148,Rx entry,-1
3757735148,EMAR,-1
3757735148,Agile,393
3757735148,Coaching,328
3757735148,Mentoring,1033
3757735148,Technical acumen,2900
3757735142,Civil Engineering,48
3757735142,Structural Engineering,567
3757735142,Computer Aided Design,1340
3757735142,Drafting,1872
3757735142,Field Survey,3242
3757735142,Engineering Analysis,3243
3757735142,Computer Programs,3244
3757735142,CAD Drafting,3176
3757735131,Patient care,3
3757735131,Health care team,333
3757735131,Clinical manager,-1
3757735131,RN Staff Nurse,-1
3757735131,Patient assessment,3245
3757735131,Acute care,333
3757735131,IV sedation,-1
3757735131,Electronic systems,281
3757735122,Stock keeping,1667
3757735122,Electronic transactions,-1
3757735122,Inventory accuracy,3246
3757735122,Data manipulation,1825
3757735122,Material handling,6
3757735122,Computer literate,3171
3757735122,Engineering drawings,938
3757735122,Statistical process control,3247
3757735121,PLC programming,112
3757735121,Mechanical design,48
3757735121,Electrical design,48
3757735121,Troubleshooting,177
3757735121,TCP IP networking,536
3757735121,Cognex Insight explorer,-1
3757735121,UR Cobot,-1
3757735121,TIA Portal,-1
3757735117,Legal Document Preparation,3248
3757735117,Family Law Expertise,2480
3757735117,Trial Exhibit Preparation,2324
3757735117,E filing,3249
3757735117,Calendar Management,1998
3757735117,Remote Work,580
3757735117,Organizational Skills,1089
3757735117,Communication Skills,198
3757735108,Technical Support,804
3757735108,Audio Video Technology,-1
3757735108,Coaching,328
3757735108,Mentoring,1033
3757735108,Windows,31
3757735108,Mac OS,31
3757735108,Mobile Operating Systems,31
3757735108,Mobile Device Management,2206
3757735107,Accounting,461
3757735107,Financial Analysis,51
3757735107,Planning Analysis,-1
3757735107,Commercial Finance,715
3757735107,US GAAP,983
3757735107,Financial Management,1224
3757735107,Supply Chain Finance,3250
3757735107,Business Partnership,-1
3757735090,PCU Registered Nurse,422
3757735090,Healthcare career,703
3757735090,Nursing,3
3757735090,Licensing,563
3757735090,Compliance,129
3757735090,Career guidance,705
3757735090,Healthcare staffing,706
3757735090,Clinical ladder program,678
3757735076,Program management,1379
3757735076,Human centered design,3251
3757735076,Project management,16
3757735076,Verbal communication,77
3757735076,Written communication,77
3757735076,Organizational skills,350
3757735076,Google suite,2813
3757735076,Event management,3252
3757735075,Labor Relations,3253
3757735075,Staff Relations,-1
3757735075,Union Relations,-1
3757735075,Collective Bargaining,3254
3757735075,Labor Law,2894
3757735075,Negotiation Strategies,-1
3757735075,Training and Development,1042
3757735075,Contract Interpretation,-1
3757735064,Registered Nurse,422
3757735064,RN,1419
3757735064,CPR certification,523
3757735064,Patient care,3
3757735064,Communication skills,77
3757735064,Healthcare professionals,276
3757735064,Medical,333
3757735064,Dental,347
3757735060,Event Planning,820
3757735060,Communication,156
3757735060,Interpersonal Skills,1193
3757735060,Organization,78
3757735060,Microsoft Office,31
3757735060,Time Management,1269
3757735060,Collaboration,316
3757735060,Flexibility,2022
3757735042,Food Safety,24
3757735042,Culinary Skills,2700
3757735042,Restaurant Operations,1620
3757735042,Food Preparation,18
3757735042,Team Management,63
3757735042,Food Quality Control,3255
3757735042,Food Handling,817
3757735042,Customer Service,74
3757735027,Java,1591
3757735027,SQL,205
3757735027,Enterprise Java,1591
3757735027,Software development,291
3757735027,Blue Yonder WMS,-1
3757735027,Windows,31
3757735027,Linux,31
3757735027,Unix,31
3757735016,Python,71
3757735016,Spark,509
3757735016,Hadoop,507
3757735016,Machine Learning,59
3757735016,Deep Learning,60
3757735016,Stream Computing,-1
3757735016,MLOps,0
3757735016,REST,467
3757735007,RF analog digital hardware,32
3757735007,Acoustic hardware,3256
3757735007,Signal processing algorithms,3257
3757735007,Machine learning algorithms,3258
3757735007,Tracking fusion,3259
3757735007,Real time embedded processor implementation,3260
3757735007,Optimization,2586
3757735007,Electronic warfare,3261
3757735002,Information Security,453
3757735002,Security Architectures,-1
3757735002,Check Point Technologies,-1
3757735002,Networking,533
3757735002,Virtualization,625
3757735002,IT Systems,805
3757735002,Communication Skills,198
3757735002,Escalation Management,3262
3757734999,Microsoft Office Suite,31
3757734999,Project management,16
3757734999,Communication,156
3757734999,Team leadership,607
3757734999,Strategic,-1
3757734999,Analytical,1027
3757734999,Technology,570
3757734999,Relationship building,369
3757734992,Microsoft SharePoint administration,2263
3757734992,MS Office,31
3757734992,MS Word,31
3757734992,MS PowerPoint,565
3757734992,MS Project,137
3757734992,Microsoft Teams,1063
3757734992,Project management,16
3757734992,Problem solving,83
3757734986,Telecommunications,620
3757734986,Fiber Optic Networks,621
3757734986,MS Office,31
3757734986,Customer Service,74
3757734986,Troubleshooting,177
3757734986,CompTIA A,3155
3757734986,Cisco Certification,3156
3757734986,Fiber Systems Certifications,-1
3757734983,Information Security,453
3757734983,Application Security,1369
3757734983,Security Strategy,-1
3757734983,Security Technologies,805
3757734983,Firewalls,536
3757734983,Intrusion Detection Systems,3263
3757734983,Encryption,536
3757734983,Security Compliance Frameworks,-1
3757734975,Product Ownership,2745
3757734975,Software Engineering,1617
3757734975,Data Analysis,51
3757734975,UX Design,108
3757734975,Modern Software Development,-1
3757734975,Agile Methodologies,393
3757734975,Big Data Analysis,51
3757734975,Technical Abilities,-1
3757734970,QuickBooks,2062
3757734970,Financial Statements,51
3757734970,Journal Entries,769
3757734970,Fixed Assets,773
3757734970,MS Office,31
3757734970,Excel,138
3757734970,CPA certification,3264
3757734970,Restaurant industry,3265
3757734969,Isolved platform knowledge,3266
3757734969,Payroll,2145
3757734969,HR,1428
3757734969,Time Attendance,881
3757734969,Customer service,74
3757734969,Problem solving,83
3757734969,CRM,97
3757734969,Human Capital Management,2496
3757734969,Communication skills,77
3757734941,Program Management,62
3757734941,Diversity,1407
3757734941,Equity,1719
3757734941,And Inclusion,3267
3757734941,Workforce Development,3268
3757734941,Professional Diversity Programs,-1
3757734941,Implementation,1971
3757734941,Evaluation,175
3757734941,Initiative Development,195
3757734941,Culture Promotion,1554
3757734931,Finished carpentry,3232
3757734931,Rough carpentry,3233
3757734931,Framing,3234
3757734931,Drywall,865
3757734931,Painting,864
3757734931,HVAC repair maintenance,3235
3757734931,Plumbing,48
3757734931,Electrical,48
3757734914,PPO Network Operations,-1
3757734914,EDI,2438
3757734914,ICD,859
3757734914,MS Office,31
3757734914,Medical billing coding,489
3757734914,Claim repricing,-1
3757734914,Provider Relations,-1
3757734914,Health insurance industry,70
3757734872,Packaging Design,3269
3757734872,Project Management,62
3757734872,Package Testing,-1
3757734872,Relationship Building,369
3757734872,Innovative Thinking,-1
3757734872,Specification Development,-1
3757734872,Food Science,1587
3757734872,SAP,97
3757734871,Construction Management,481
3757734871,Development Planning,439
3757734871,Project Administration,1380
3757734871,Plan Review,-1
3757734871,Permitting,1914
3757734871,Budgeting,681
3757734871,Vendor Management,145
3757734871,Construction Projects,48
3757734839,Sanitation,410
3757734839,Stocking,1253
3757734839,Customer Service,74
3757734839,Safety,1305
3757734839,Fast paced environment,1621
3757734839,Communication,156
3757734839,Organization,78
3757734839,Physical stamina,446
3757734825,CAD modeling,1213
3757734825,Animation,3270
3757734825,Visualization Design,-1
3757734825,VR MR,-1
3757734825,User journeys,-1
3757734825,User stories,1726
3757734825,Character rigging,-1
3757734825,CG pipeline,-1
3757734817,Parking management,3271
3757734817,Customer service,74
3757734817,Patrol,2684
3757734817,Maintenance,103
3757734817,Reporting,525
3757734817,Traffic control,2685
3757734817,Knowledge of local area,3272
3757734817,Valid driver s license,117
3757734811,LMFT,1068
3757734811,LCSW,1069
3757734811,BBS continuing education,-1
3757734811,Domestic Violence,-1
3757734811,Trauma Informed Care,3273
3757734811,Spanish,185
3757734811,Clinical emergencies,-1
3757734811,Supervision,174
3757734808,Technical Product Management,1616
3757734808,Security,2234
3757734808,Software Products,-1
